Geneid	species	chr	gstart	gend	gstrand	Length	mhf1	mhf2	mhm1	mhm2	mlf1	mlf2	mlm1	mlm2
B3galt6	mmu	chr4	156073923	NA	-	3213	2.243666794810371	2.1040083700158894	3.605451512603645	3.524037381640497	3.694378212454806	1.895991567349709	3.234418428547576	3.531828406481778
B3gat3	mmu	chr19	8897740	8904600	+	1601	28.170483090396882	24.027775585581455	26.42532145213159	59.820534553347436	50.607117418230125	40.39515367103408	43.9341836544379	56.82459632571575
B3glct	mmu	chr5	149601565	149686064	+	7553	8.019031322192623	10.183400510876904	10.15682072452978	3.7002392507225217	2.286996036281547	1.9486579997760898	1.6711161880829142	2.775008033664254
B3gnt2	mmu	chr11	22784739	22810336	-	2818	14.126790930287521	18.304872819138236	18.554884613643146	17.355884104579445	21.93170557869996	13.69327243085901	25.82144045457148	19.80346642205854
B3gnt3	mmu	chr8	72144017	72155270	-	2601	12.672562452169688	7.237788792854659	6.5074002910407245	1.9382205599022733	1.1141775561371638	1.6853258376441858	1.1320464499916516	0.6306836440146033
B3gnt5	mmu	chr16	19578943	19591508	+	5377	1.2880309377615093	1.0940843524082624	1.6708189936455915	0.08810093454101242	0.2932046200360957	0.8426629188220929	0.2695348690456313	0.31534182200730165
B3gnt8	mmu	chr7	25327025	25328917	+	1893	2.20211740972129	2.4406497092184316	2.1544771233851048	0.5286056072460745	0.46912739205775317	0.21066572970552322	0.3234418428547576	0.18920509320438098
B3gnt9	mmu	chr8	105979270	105981785	-	2626	4.902827440511552	4.4604977444336855	4.264985325884799	0.616706541787087	1.231459404151602	1.4219936755122817	1.2937673714190303	1.135230559226286
B3gntl1	mmu	chr11	121507023	121563983	-	6919	7.47888931603457	7.195708625454341	5.232301585363826	4.228844857968596	4.573992072563094	5.529975404769985	4.90553461663049	4.477853872503683
B430212C06Rik	mmu	chr18	67454279	67477173	-	2623	1.0802840123161046	1.8515273656139826	1.2750987056768988	0	0	0	0	0
B430306N03Rik	mmu	chr17	48622310	48632580	+	4390	0.5401420061580523	0.9678438502073091	0.439689208854103	3.6121383161815093	3.1666098963898337	3.9499824319785604	2.695348690456313	2.964213126868635
B430319G15Rik	mmu	chr9	92420854	NA	-	4069	1.0802840123161046	1.4307256916108049	1.4070054683331297	0.08810093454101242	0	0.10533286485276161	0.05390697380912626	0.06306836440146033
B4galnt1	mmu	chr10	127001025	127008209	+	3807	4.487333589620742	4.250096907432097	4.177047484113979	119.02436256490778	71.9524137568579	96.5902370699824	79.72841426369774	77.06954129858451
B4galnt3	mmu	chr6	120177714	120271879	-	6646	0.08309877017816189	0.21040083700158893	0.439689208854103	0.26430280362303726	4.925837616606408	2.3173230267607554	3.450046323784081	4.730127330109524
B4galt1	mmu	chr4	40804602	40853984	-	6181	102.41923424458453	95.26949899431948	83.93666997024826	50.393734557459105	86.78856753068433	53.24576318307099	99.3505527302197	89.1786672636649
B4galt2	mmu	chr4	117730197	117740673	-	4154	6.564802844074789	5.470421762041313	5.8918353986449805	0.17620186908202484	0.2932046200360957	0.36866502698466563	0.4312557904730101	0.6937520084160635
B4galt3	mmu	chr1	171097898	171104468	+	1998	14.625383551356492	11.866607206889617	10.464603170727653	15.681966348300211	11.141775561371638	11.217950106819112	10.943115683252632	12.172194329481842
B4galt4	mmu	chr16	38562600	38589211	+	2676	15.456371253138112	11.572046035087391	8.529970651769599	2.114422428984298	1.7005867962093553	1.7379922700705666	1.455488292846409	1.765914203240889
B4galt5	mmu	chr2	167140364	167191155	-	4262	12.38171675654612	14.433497418309	10.728416696040114	15.417663544677174	21.28665541462055	34.39118037442667	28.30116124979129	24.848935574175368
B4galt6	mmu	chr18	20817656	20879461	-	6052	19.86060607258069	26.300104625198617	23.30352806926746	2.3787252326073354	1.9937914162454509	2.685988053745421	2.1562789523650503	1.576709110036508
B4galt7	mmu	chr13	55747709	55758256	+	2302	9.473259800310455	9.930919506474998	8.79378417708206	12.069828032118702	10.672648169313884	12.113279458067584	11.913441211816904	12.676741244693526
B4gat1	mmu	chr19	5088854	5091162	+	2035	35.483174866075124	37.83007049288569	35.57085699629693	16.651076628251346	19.820632314440072	19.01258210592347	21.562789523650505	19.929603150861464
B630019K06Rik	mmu	chrX	8758592	NA	+	2612	0.9556358570488618	1.4307256916108049	0.9233473385936164	0.9691102799511366	0.8796138601082872	0.8426629188220929	0.7546976333277677	1.0721621948248254
B930025P03Rik	mmu	chr8	10920422	10932454	-	3085	0.5401420061580523	0.04208016740031779	0.0439689208854103	11.100717752167565	5.512246856678599	0.6846636215429505	6.684464752331657	5.360810974124128
B930059L03Rik	mmu	chr12	110557808	NA	+	1306	0.5816913912471332	0.42080167400317786	0.39572028796869274	1.057211214492149	1.1728184801443828	0.8426629188220929	0.3234418428547576	0.9460254660219048
B930095G15Rik	mmu	chr14	121486118	NA	+	5266	5.69226575720409	5.470421762041313	4.39689208854103	4.052642988886571	10.96585278934998	7.109968377561408	7.924325149941561	8.766502651802986
B9d1	mmu	chr11	61395970	61403757	+	1118	2.160568024632209	2.2302488722168428	1.4949433101039502	0.4405046727050621	0.6450501640794106	0.21066572970552322	0.4312557904730101	0.44147855081022225
B9d2	mmu	chr7	25380205	25385987	+	1224	6.647901614252952	6.059544105645761	4.39689208854103	5.021753268837708	6.626424412815764	4.055315296831322	5.0133485642487425	6.369904804547493
Baalc	mmu	chr15	38739763	38814659	+	11459	0.830987701781619	0.5470421762041312	0.7035027341665648	0.08810093454101242	0	0	0	0.12613672880292065
Baat	mmu	chr4	49489416	49507915	-	3305	0.49859262106897134	0.16832066960127115	0.1319067626562309	233.2912746646009	276.8438022380816	310.3632862886621	320.8004011381104	281.09570013730865
Babam1	mmu	chr8	71848809	71857195	+	3087	40.302903536408515	38.16671183208823	37.505489515254986	45.01957755045735	51.25216758230953	41.44848231956169	47.97720669012237	52.85128936842375
Babam2	mmu	chr5	31855394	32242083	+	1460	18.364828209373776	22.05000771776652	21.85255368004892	24.580160736942467	25.098315475089795	20.539908646288513	26.953486904563132	25.731892675795812
Bace1	mmu	chr9	45749843	45773782	+	5505	27.173297848258937	36.399344801274886	37.28564491082793	40.174026150701664	30.141434939710642	20.80324080842042	38.22004443067052	32.291002573547686
Bace2	mmu	chr16	97157928	97244136	+	7660	9.971852421379428	14.433497418309	6.947089499894828	8.193386912314155	5.336324084656942	4.107981729257703	4.959441590439616	5.550016067328508
Bach1	mmu	chr16	87495842	87530234	+	6647	31.535983282612438	35.7260621228698	28.491860733745877	37.178594376307245	32.89755836804994	34.022515347442	47.0068811615581	35.50748915802216
Bach2	mmu	chr4	32238413	32586109	+	57622	5.69226575720409	4.5867382466346385	5.628021873332519	18.589297188153623	16.00897225397083	15.957929025193383	17.46585951415691	17.78527876121181
Bach2os	mmu	chr4	32559680	32571662	-	1661	0.041549385089080945	0.12624050220095337	0.0439689208854103	1.8501196253612608	1.641945872202136	0.9479957836748545	1.024232502373399	2.2073927540511113
Bad	mmu	chr19	6919229	6929273	+	1521	14.750031706623735	9.804679004274044	10.992230221352576	9.603001864970354	10.96585278934998	11.16528367439273	12.560324897526419	13.875040168321272
Bag1	mmu	chr4	40936398	40948294	-	1349	161.7517561517921	117.61406788388821	128.38924898539807	74.26908781807347	78.93068371371697	74.78633404546075	75.57757728039502	78.26784022221226
Bag2	mmu	chr1	33784565	33796831	-	1815	25.303575519250295	30.59228170003103	30.954120303328853	1.3215140181151863	1.7592277202165745	2.159323729481613	2.910976585692818	1.7028458388394287
Bag3	mmu	chr7	128125307	128148705	+	2595	143.4700267125965	147.91178841211703	184.8893123231503	21.93713270071209	25.567442867147548	46.76779199462615	27.654277564081774	25.35348248938705
Bag4	mmu	chr8	26254566	26275237	-	4798	4.902827440511552	4.923379585837181	6.331524607499084	16.298672890087296	28.85133461155182	26.91254696988059	38.75911416876178	27.371670150233783
Bag5	mmu	chr12	111675922	111679690	-	2655	17.409192352324915	15.317180933715674	18.247102167445277	16.474874759169325	15.305281165884198	10.585952917702542	18.92134780700332	17.974483854416192
Bag6	mmu	chr17	35354132	35366285	+	4499	111.1861544983806	130.19603793658322	133.1378924410224	92.153577529899	95.8779107518033	89.1642700978627	89.53948349695872	99.71108411870877
Bahcc1	mmu	chr11	120123696	120183108	+	11908	14.168340315376602	13.381493233301056	19.082511664268072	7.576680370527068	9.67575246119116	15.06259967394491	8.086046071368939	10.406280126240954
Bahd1	mmu	chr2	118730817	118755009	+	4897	15.78876633385076	15.906303277320124	17.41169267062248	22.11333456979412	12.842362357580994	17.906587024969475	12.722045818953799	13.875040168321272
Baiap2	mmu	chr11	119833762	119897608	+	7087	13.088056303060497	17.16870829932966	9.277442306821573	117.08614200500551	59.69646063934909	140.09271025417294	45.44357892109344	68.36610701118299
Baiap2l1	mmu	chr5	144201335	144294922	-	3248	8.30987701781619	12.203248546092158	10.684447775154704	67.83771959657956	26.505697651263056	33.44318459075181	30.619161123583716	25.54268758259143
Baiap3	mmu	chr17	25461633	25475338	-	6167	0.6647901614252951	1.009924017607627	1.2311297847914884	0.3524037381640497	0.5864092400721914	0.6846636215429505	0.21562789523650505	0.18920509320438098
Bak1	mmu	chr17	27238786	27247601	-	2023	20.151451768204257	11.656206369888027	15.125308784581144	7.929084108691118	13.252848825631528	11.323282971671873	18.32837109510293	14.190381990328573
Bambi	mmu	chr18	3507011	3512757	+	5682	10.678191967893802	13.171092396299468	15.389122309893606	4.933652334296696	3.283891744404272	4.634646053521511	2.8031626380745656	3.0272814912700956
Bambi-ps1	mmu	chr2	122297064	NA	-	1215	3.2824014220373945	1.388645524210487	2.3743217278121564	0.26430280362303726	0	0.15799929727914241	0	0
Banf1	mmu	chr19	5414661	5416904	-	1209	45.49657667254363	32.52796940044565	34.64750965770332	47.57450465214671	39.23077816082961	38.65716140096351	30.619161123583716	42.25580414897842
Banf2os	mmu	chr2	143901062	144050449	-	3236	1.412679093028752	1.0940843524082624	1.7147879145310019	1.057211214492149	0.058640924007219146	0	0	0
Bank1	mmu	chr3	135759124	136031902	-	3510	1.4542284781178332	2.2302488722168428	3.341637987291183	1.9382205599022733	1.5833049481949169	1.6853258376441858	2.102371978555924	1.387504016832127
Banp	mmu	chr8	122674711	122752921	+	5925	15.539470023316273	9.636358334672773	6.419462449269904	11.365020555790602	17.299072582129646	8.373962755794548	16.495533985592637	14.947202363146097
Bap1	mmu	chr14	30973358	30981887	+	3495	38.39163182231079	42.41680873952033	41.19887886962945	37.00239250722522	36.650577504511965	34.07518177986838	41.6700907544546	38.66090737809518
Bard1	mmu	chr1	71066690	71142293	-	5621	0.9971852421379427	0.8836835154066736	0.879378417708206	0	0.5864092400721914	0.263332162131904	0.3234418428547576	0.8829571016204445
Barhl1	mmu	chr2	28797692	28807996	-	5241	0	0	0.0439689208854103	2.90733083985341	0.11728184801443829	1.5799929727914241	0.05390697380912626	0.12613672880292065
Basp1	mmu	chr15	25363363	25413850	-	1855	2.7007100307902614	1.556966193811758	1.0552541012498473	2.0263214944432857	1.1728184801443828	1.5799929727914241	1.0781394761825251	0.5045469152116826
Batf	mmu	chr12	85733494	85755861	+	904	0.4570432359798904	0.6732826784050846	0.5276270506249237	0.9691102799511366	0.23456369602887658	0.6319971891165697	0.5390697380912626	0.18920509320438098
Batf2	mmu	chr19	6214424	6222506	+	2051	1.578876633385076	0.9678438502073091	0.879378417708206	0.8810093454101242	0.7036910880866297	0.7899964863957121	0.48516276428213634	1.1982989236277461
Batf3	mmu	chr1	190830611	190841140	+	712	0.747888931603457	0.3787215066028601	0.439689208854103	1.057211214492149	0.820972936101068	0.47399789183742724	0.37734881666388387	1.2613672880292066
Bax	mmu	chr7	45111119	45116322	-	940	19.528210991868043	12.245328713492476	13.938147920675066	36.03328222727408	25.97792933519808	25.964551186205735	19.029161754621573	28.506900709460066
Baz1a	mmu	chr12	54939774	55061155	-	6286	6.897197924787437	8.836835154066735	5.671990794217929	13.12703924661085	10.96585278934998	7.952631296383501	14.878324771318848	10.280143397438033
Baz1b	mmu	chr5	135214094	135274985	+	12498	104.37205534377134	94.46997581371343	81.65028608420693	79.90754762869827	82.9769074702151	57.301078479902316	90.77934389456863	86.08831740799334
Baz2a	mmu	chr10	127927453	127965172	+	9757	57.46279957819895	59.459276536649035	53.3343010340027	61.406351375085656	91.94896884331962	95.95823988086583	87.81446033506668	90.31389782289119
Baz2b	mmu	chr2	59729707	60040198	-	17168	33.987397002868214	41.49104505671334	29.766959439422774	21.93713270071209	32.25250820397053	26.543881942895926	29.10976585692818	29.768267997489275
BB218582	mmu	chr2	106473262	106480709	-	1024	11.716926595120826	6.8590672862518	8.134250363800906	0	0.35184554404331486	0.36866502698466563	0.21562789523650505	0.37841018640876195
Bbc3	mmu	chr7	16042307	16052130	+	4005	2.9084569562356664	2.1040083700158894	2.2424149651559255	6.519469156034919	9.734393385198379	22.751898808196508	6.953999621377288	9.71252811782489
Bbip1	mmu	chr19	53918087	53933058	-	2698	24.306390277112353	18.136552149536968	21.544771233851048	17.972590646366534	15.481203937905855	14.799267511813007	13.261115557045061	14.884133998744637
Bbof1	mmu	chr12	84455243	84488279	+	9977	3.905642198373609	4.37633740963305	2.9898866202079004	0.7929084108691118	1.5246640241876979	1.632659405217805	2.5336277690289344	1.6397774744379685
Bbox1	mmu	chr2	110094401	110145158	-	3527	0.49859262106897134	0.21040083700158893	0	153.38372703590264	129.77236482797596	172.0085683045597	175.62892067013337	122.16342184562865
Bbs1	mmu	chr19	4936906	4956655	-	5829	4.611981744887985	5.933303603444808	5.144363743593005	1.8501196253612608	2.1110732642598893	1.5799929727914241	1.8867440833194191	2.2073927540511113
Bbs10	mmu	chr10	111134540	111137597	+	2753	2.6591606457011805	2.314409207017478	2.4182906486975666	7.8409831741501055	8.385652133032337	7.952631296383501	6.738371726140783	8.135819007788381
Bbs12	mmu	chr3	37366695	37375599	+	10532	2.326765564988533	2.2302488722168428	1.6708189936455915	0.7929084108691118	1.2901003281588213	1.895991567349709	1.3476743452281565	0.8198887372189843
Bbs2	mmu	chr8	94794580	94825997	-	3738	10.802840123161046	13.50773373550201	12.047484322602422	5.021753268837708	4.456710224548655	5.89864043175465	3.6117672452114595	4.730127330109524
Bbs4	mmu	chr9	59229249	59260791	-	2561	4.819728670333389	4.334257242232732	5.496115110676288	3.6121383161815093	6.86098810884464	4.371313891389606	7.115720542804667	8.640365923000065
Bbs5	mmu	chr2	69477193	69497915	+	3380	3.4070495773046376	3.8713754008292365	3.1217933828641313	3.4359364470994844	4.632632996570313	2.5806551888926594	4.258650930920974	3.153418220073016
Bbs7	mmu	chr3	36627291	36667639	-	2922	4.362685434353499	6.101624273046079	4.880550218280543	6.695671025116944	5.512246856678599	6.003973296607412	6.361022909476899	5.108537516518286
Bbs9	mmu	chr9	22386819	22799579	+	4133	4.445784204531662	6.985307788452753	7.518685471405162	2.9954317743944223	3.635737288447587	2.949320215877325	5.552418302340005	3.2164865844744766
Bbx	mmu	chr16	50012207	50252829	-	10759	14.002142775020278	19.441037338946817	17.939319721247404	11.188818686708577	13.956539913718156	12.481944485052251	19.083068728430696	13.875040168321272
BC002059	mmu	chr17	17171798	17194419	+	2094	6.315506533540304	4.712978748835592	4.264985325884799	6.695671025116944	7.623320120938489	8.268629890941787	5.444604354721752	6.6221782621533345
BC003965	mmu	chr17	25403535	25406636	+	3023	28.66907571146585	24.196096255182727	26.777072819214872	31.98063923838751	37.70611413664191	30.651863672153628	30.40353322834721	37.02112990365721
BC004004	mmu	chr17	29487762	29521862	+	2972	130.88056303060497	142.1888856456738	196.98076556663815	110.6547737835116	123.14594041516021	122.81812041832004	126.14231871335545	132.31742851426375
BC005537	mmu	chr13	24985640	24996882	+	2551	98.97063528219081	124.51521533754034	113.83553617232727	76.03110650889371	68.08211277238142	128.29542939066363	101.02166891830262	63.88825313867931
BC005624	mmu	chr2	30862845	30872225	-	1600	10.304247502092075	13.086932061498832	9.453317990363216	11.893626163036677	11.66954387743661	10.638619350128923	14.770510823700596	11.036963770255557
BC021767	mmu	chr3	94567896	94574459	-	2228	0.12464815526724284	0.2945611718022245	0.2198446044270515	11.98172709757769	17.944122746209057	12.113279458067584	17.411952540347784	18.857440956036637
BC024063	mmu	chr10	81919154	81948967	+	4676	4.196487893997175	4.5025779118340035	3.473544749947414	3.4359364470994844	2.1697141882671085	1.9486579997760898	3.018790533311071	2.8380763980657147
