geneid	refseqacc	start	end	strand	chr	chrlen	fibroblastF	fibroblastM	heartF	heartM	liverF	liverM
TGFBRAP1	NC_041729.1	108859418	108925698	+	chr2	171719663	24.985850073092564	27.723885380523573	17.01905400357638	15.233161521130748	22.502141926736495	21.69094169900145
GPR45	NC_041729.1	108938360	108975421	-	chr2	171719663	2.7332587372775294	2.979669924074963	2.026077857568617	1.2598855393416408	1.698274862395207	2.033525784281386
MRPS9	NC_041729.1	109010958	109088738	-	chr2	171719663	58.94451923320732	59.29111312688296	36.97592090062725	72.84429118375304	81.72947775276934	37.73320066388794
POU3F3	NC_041729.1	109215595	109217507	-	chr2	171719663	37.18888403144275	22.930503328750806	15.499495610399917	8.017453432174078	5.519393302784423	33.21425447659597
MFSD9	NC_041729.1	111142079	111163801	+	chr2	171719663	10.574122185629228	11.27092536497921	7.496488073003881	9.048268873453601	11.746401131566849	6.175893122632358
IL1R1	NC_041729.1	111699801	111775685	-	chr2	171719663	10.380861466831828	11.184558120803123	5.673018001192126	6.413962745739262	53.99098833364763	28.318729440363004
MAP4K4	NC_041729.1	111945650	112215375	-	chr2	171719663	48.45322306991984	64.38678053327203	14.891672253129332	11.224434805043709	7.429952522979031	8.811945065219339
RNF149	NC_041729.1	112654458	112690101	+	chr2	171719663	37.796274861948866	72.54848510791214	9.5225659305725	16.836652207565564	40.68783524488517	24.477625181164832
CNOT11	NC_041729.1	112694388	112713686	-	chr2	171719663	25.45519753302911	34.71963215878653	9.82647760920779	10.995364706981592	19.81320672794408	15.515048576369093
MTRF1	NC_041729.1	112713860	112754042	+	chr2	171719663	3.9480403982897645	3.6274242553956073	5.976929679827419	5.039542157366563	4.245687155988017	2.711367712375181
KBTBD7	NC_041729.1	112761635	112765241	+	chr2	171719663	11.374773734932749	16.84161261433675	27.75726664869005	16.034906864348155	12.666300015364254	14.084048950393303
WBP4	NC_041729.1	112783862	112823690	-	chr2	171719663	25.95215366707957	27.076131049202928	5.976929679827419	10.766294608919475	14.718382140758461	6.175893122632358
ELF1	NC_041729.1	112824055	112964395	+	chr2	171719663	41.60627188966905	40.24713578605603	13.777329431466594	19.127353188186728	33.61168998490514	21.314362850060455
SUGT1	NC_041729.1	112984489	113031293	+	chr2	171719663	61.456908577573536	73.58489203802517	18.437308503874412	37.911101229280284	31.347323501711532	14.309996259757902
PCDH8	NC_041729.1	113121202	113126724	-	chr2	171719663	1.5460857503792085	1.5114267730815032	4.356067393772526	3.206981372869631	3.608834082589815	7.456261209031749
PCDH17	NC_041729.1	117426165	117565939	+	chr2	171719663	4.803909295821112	4.663831185508638	31.50551068519199	4.008726716087039	6.4392921865818264	10.016997381830532
DIAPH3	NC_041729.1	119268752	119583656	-	chr2	171719663	71.45124860681057	7.427582999143387	7.8003997516391745	9.506409069577835	4.174925703388217	5.121472345597565
LOC120638231	NC_041729.1	119675309	119771220	-	chr2	171719663	2.2639112773409837	0.5613870871445583	1.1143428216627391	0.6872102941863495	0.9906603363972042	0.9791050072465932
TDRD3	NC_041729.1	119771140	119979055	+	chr2	171719663	23.080851559232467	29.364863019869205	18.538612396752843	47.87565049498235	21.016151422140688	13.481522792087707
PCDH20	NC_041729.1	120515315	120520991	-	chr2	171719663	2.0706505585435826	1.8137121276978037	0.8104311430274467	1.6034906864348155	1.2737061467964053	1.0544207770347929
PCDH9	NC_041729.1	124197306	125386821	-	chr2	171719663	37.630622817265376	32.86273640900068	4.9638907510431105	3.665121568993864	3.1842653669910135	3.087946561316179
DACH1	NC_041729.1	128901457	129388610	-	chr2	171719663	8.254993560060417	42.19039878001796	21.88164086174106	19.01281813915567	2.47665084099301	2.2594730936459846
MZT1	NC_041729.1	130267404	130280773	-	chr2	171719663	41.21975045207425	26.9465801829388	12.764290502682286	11.911645099230059	10.826502247769445	5.573366964326762
BORA	NC_041729.1	130286280	130312492	+	chr2	171719663	35.42192888815222	8.463989929256417	2.43129342908234	3.5505865199628057	2.8304581039920116	3.087946561316179
DIS3	NC_041729.1	130315044	130351024	-	chr2	171719663	71.64450932560797	48.45202398278418	35.557666400329225	48.67739583819976	33.47016707970554	21.239047080272254
PIBF1	NC_041729.1	130351518	130631870	+	chr2	171719663	15.571292200247742	5.613870871445583	4.659979072407818	6.070357598646088	3.7503569877894156	2.636051942586982
KLF5	NC_041729.1	130649278	130669092	+	chr2	171719663	90.00427761136106	147.08341683187427	3.9508518222588025	3.7796566180249225	2.1228435779940087	3.087946561316179
KLF12	NC_041729.1	131274039	131714887	-	chr2	171719663	2.5123893443662135	1.9432629939619326	9.421262037694067	7.673848285080903	1.4859905045958062	1.581631165552189
TBC1D4	NC_041729.1	132492315	132711472	-	chr2	171719663	2.4295633220244706	0.8636724417608589	48.52456468876837	30.695393140323613	17.33655588695107	25.155467109258627
COMMD6	NC_041729.1	132742919	132758166	-	chr2	171719663	25.70367560005434	32.042247589327864	7.091272501490159	19.929098531404136	9.62355755357284	19.808047454296464
UCHL3	NC_041729.1	132767156	132867154	+	chr2	171719663	19.243245857398364	11.27092536497921	8.914742573301913	11.682575001167942	4.95330168198602	6.778419280937953
LMO7	NC_041729.1	132892245	133180724	+	chr2	171719663	0.9110862457591764	1.554610395169546	87.42525955408581	142.36706594560542	40.12174362408677	22.670046706248044
KCTD12	NC_041729.1	133889150	133895111	-	chr2	171719663	90.58405976775326	195.2763390821302	15.094280038886195	10.880829657950533	44.29666932747499	55.65835387347942
LOC100082227	NC_041729.1	133981314	133988511	-	chr2	171719663	34.34519059770956	29.364863019869205	89.350033518776	110.41178726594016	95.8817682727294	94.59660685397856
CLN5	NC_041729.1	133993710	134012709	+	chr2	171719663	18.387376959867016	20.598587735996485	6.179537465584281	6.757567892832437	28.58762685031932	24.477625181164832
FBXL3	NC_041729.1	134021040	134042304	-	chr2	171719663	28.381716989104042	32.56045105438438	27.554658862933188	20.043633580435195	41.96154139168158	32.68704408807857
MYCBP2	NC_041729.1	134049014	134360545	-	chr2	171719663	103.61535394952088	61.363926987109025	101.30389287843083	63.56695221223733	66.09119672821348	74.18603324137649
SLAIN1	NC_041729.1	134763231	134838121	+	chr2	171719663	23.577807693282928	20.900873090612787	3.039116786352925	2.8633762257764563	6.227007828782426	7.23031389966715
LOC114809133	NC_041729.1	134913208	134937766	+	chr2	171719663	10.546513511515315	26.86021293876271	10.839516537992099	10.079084314733127	339.37192666864223	322.65275777264657
GCC2	NC_041729.1	134968958	135054928	+	chr2	171719663	18.580637678664417	40.89489011737667	14.689064467372472	18.783748041093553	32.40874529070854	31.406676001679184
LIMS1	NC_041729.1	135069618	135259481	+	chr2	171719663	71.61690065149405	73.15305581714475	22.9959836834038	41.46168774924309	13.020107278363254	14.309996259757902
RANBP2	NC_041729.1	135290897	135351394	+	chr2	171719663	166.2042181657649	167.98428992248705	103.02605905736417	86.24489192038686	234.2911695579388	250.04835569682228
CCDC138	NC_041729.1	135358598	135435307	+	chr2	171719663	25.620849577712598	33.76959247284958	13.37211385995287	10.422689461826302	15.072189403757463	14.159364720181502
SH3RF3	NC_041729.1	135947160	136069581	+	chr2	171719663	25.786501622396084	57.04556477830473	3.5456362507450794	3.8941916670559804	3.1842653669910135	3.0126307915279793
SEPTIN10	NC_041729.1	136110945	136176318	-	chr2	171719663	75.78581044269512	77.86007062474143	16.208622860548935	45.35587941629907	147.6791515757832	101.9775522932221
SOWAHC	NC_041729.1	136199786	136200634	+	chr2	171719663	3.368258241897561	3.4115061449553927	1.4182545002980316	0.6872102941863495	3.2550268195908134	7.456261209031749
CHAMP1	NC_041729.1	136328486	136339216	-	chr2	171719663	63.00299432795274	61.752579585901415	14.689064467372472	27.259341669391866	34.88539613170155	32.76235985786678
UPF3A	NC_041729.1	136353360	136382017	-	chr2	171719663	21.948895920561977	32.603634676472424	14.385152788737178	33.902374513193244	7.14690671257983	4.669577726868368
CDC16	NC_041729.1	136398112	136443843	-	chr2	171719663	85.94580251661564	106.57717931328999	41.53459608015664	34.245979660286416	45.78265983207079	39.16420028986373
EIF3F	NC_041729.1	136457305	136466787	-	chr2	171719663	191.52137232822446	174.89366945657392	693.3238428599807	429.0482936703442	247.02823102590284	365.8086938612849
LOC100087255	NC_041729.1	137890893	137916257	+	chr2	171719663	12.037381913666694	16.798428992248706	4.9638907510431105	5.726752451552913	10.331172079570843	7.908155827760946
MRPL17	NC_041729.1	137927699	137932019	+	chr2	171719663	53.31234971396878	41.06762460572884	128.4533361698503	92.88792476418824	156.31204879295885	103.78513076813888
DCHS1	NC_041729.1	137956810	137995585	+	chr2	171719663	7.34390731430124	16.452960015544363	47.91674133149778	32.41341887578949	15.213712308957064	23.27257286455364
TPP1	NC_041729.1	137997464	138005637	+	chr2	171719663	167.22573910797973	211.2542792547061	269.468355056626	261.1399117908128	404.4017016078587	560.5752745335687
TAF10	NC_041729.1	138008818	138012393	+	chr2	171719663	62.588864216244026	49.661165401249384	121.36206366836014	112.58795319753027	39.98022071888717	58.5956688952192
ILK	NC_041729.1	138012505	138019964	-	chr2	171719663	414.4614157980835	327.93642613659813	204.22864804291657	260.6817715946886	31.20580059651193	52.495091542375036
RRP8	NC_041729.1	138020143	138028879	+	chr2	171719663	44.91931278333879	58.42744068512211	20.56469025432146	29.091902453888796	28.87067266071852	28.318729440363004
LOC114818238	NC_041729.1	138033393	138042954	+	chr2	171719663	15.460857503792084	17.791652300273693	30.998991220799834	16.722117158534505	15.921326834955066	20.33525784281386
DNHD1	NC_041729.1	138043091	138097884	-	chr2	171719663	10.463687489173571	8.636724417608589	53.28584765405462	25.312245835863873	35.38072629990015	86.6884510262176
LOC114818248	NC_041729.1	138101374	138103507	+	chr2	171719663	0.9663035939870053	1.4682431509934601	4.052155715137234	3.665121568993864	0.9906603363972042	1.6569469353403887
TIMM10B	NC_041729.1	138103753	138107363	-	chr2	171719663	19.85063668790448	24.269195613480136	22.084248647497922	32.06981372869631	20.733105611741486	33.13893870680777
ARFIP2	NC_041729.1	138107555	138112616	+	chr2	171719663	72.14146545965842	73.80081014846539	48.22065301013308	49.36460613238611	25.544884388527908	29.2978344476096
TRIM3	NC_041729.1	138137714	138160012	+	chr2	171719663	58.61321514384035	74.36219723560995	146.68803688796785	101.36351839248655	20.874628516941087	42.17683108139171
HPX	NC_041729.1	138163474	138170507	+	chr2	171719663	19.933462710246225	4.447913075068423	4.9638907510431105	3.206981372869631	5366.477803716255	9365.440657392817
APBB1	NC_041729.1	138174597	138191966	+	chr2	171719663	17.283029995310436	22.11001450907799	184.57569282450098	150.95719462293476	15.284473761556864	28.469360979939406
SMPD1	NC_041729.1	138197474	138202754	-	chr2	171719663	15.6817268967034	32.517267432296336	106.16647973659552	88.3065228029459	200.82100247823323	259.68877422971184
CAVIN3	NC_041729.1	138231987	138235653	+	chr2	171719663	210.79222685973673	125.01658594488433	151.34801596037568	270.30271571329746	18.75178493894708	33.89209640468977
FHIP1B	NC_041729.1	138327580	138334962	+	chr2	171719663	10.988252297337946	13.430106469381355	32.214637935341	25.312245835863873	53.49565816544902	94.59660685397856
LOC103166957	NC_041729.1	138339224	138374692	-	chr2	171719663	5.273256755757657	4.447913075068423	5.267802429678404	5.26861225542868	8.137567048977035	9.489786993313135
LOC103169427	NC_041729.1	139150538	139196366	+	chr2	171719663	1.0215209422148341	0.43183622088042944	3.039116786352925	7.21570808895667	2.901219556591812	1.5063153957639897
RRM1	NC_041729.1	139648671	139679523	-	chr2	171719663	233.5141656554883	60.58662178952425	41.53459608015664	29.206437502919854	26.53554472492511	30.35225522464439
STIM1	NC_041729.1	139696445	139878477	-	chr2	171719663	28.464543011445784	20.469036869732356	23.29989536203909	27.373876718422924	84.55993585676136	101.6009734442811
RHOG	NC_041729.1	139892546	139905790	+	chr2	171719663	41.413011170871656	55.87960698192757	37.68504815077627	35.276795101565945	41.112403960483974	64.47029893869876
PGAP2	NC_041729.1	139907472	139939179	-	chr2	171719663	13.086511529995443	15.027900486638945	8.813438680423483	12.255250246323232	12.02944694196605	12.878996633782112
NUP98	NC_041729.1	139939621	139997741	+	chr2	171719663	142.68162782070982	154.59736707519374	116.80338848883075	68.95009951669707	86.32897217175636	100.5465526672463
XNDC1	NC_041729.1	140059257	140078664	-	chr2	171719663	5.604560845124631	1.597794017257589	3.8495479293803716	3.3215164219006894	3.821118440389216	3.9917357987745725
RNF121	NC_041729.1	140079751	140115682	+	chr2	171719663	13.555858989931988	15.459736707519374	29.985952292015526	15.462231619192865	49.886824082859206	85.78466178875921
NUMA1	NC_041729.1	140116940	140146833	-	chr2	171719663	84.26167339566686	83.77622685080331	140.40719552950515	100.79084314733126	82.15404646836814	100.7724999766109
LAMTOR1	NC_041729.1	140182847	140192076	-	chr2	171719663	65.7914704134581	62.52988478348619	176.26877360846964	191.38806693089833	109.60949007709065	130.8988078918907
ANAPC15	NC_041729.1	140199345	140206957	-	chr2	171719663	34.0414951824565	32.38771656603221	249.00496869518298	201.58168629466252	81.16338613197094	100.92313151618731
LOC114808072	NC_041729.1	140207103	140211725	+	chr2	171719663	249.99654410149523	224.07981501485486	105.05213691493277	147.75021325006514	166.2894136095307	124.57228322968194
INPPL1	NC_041729.1	140238834	140257887	+	chr2	171719663	141.85336759729236	140.26040454196348	71.82446005080746	60.47450588839876	33.89473579530434	53.09761770068064
PHOX2A	NC_041729.1	140258819	140264528	-	chr2	171719663	11.70607782429972	21.159974823141045	1.8234700718117551	1.2598855393416408	1.0614217889970043	1.2803680863993911
CLPB	NC_041729.1	140296659	140421197	-	chr2	171719663	56.32169519238545	48.40884036069614	95.12435541284655	105.71585025566677	91.06998949594298	124.04507284116455
ARAP1	NC_041729.1	140958160	141048308	-	chr2	171719663	16.78607386125998	19.21671182917911	40.62286104425076	27.717481865516095	43.94286206447598	62.73803623357017
ATG16L2	NC_041729.1	141095276	141114116	+	chr2	171719663	62.83734228326926	58.64335879556232	41.53459608015664	34.36051470931748	59.08581292083325	52.64572308195144
ARRB1	NC_041729.1	141119777	141174764	+	chr2	171719663	246.18654707377502	306.3877987146647	62.909717477505545	47.188440200796	90.71618223294398	121.18307358921297
TPBGL	NC_041729.1	141179083	141193824	-	chr2	171719663	0.6073908305061176	0.6045707092326013	7.8003997516391745	9.85001421667101	6.863860902180629	8.209418906913744
SLCO2B1	NC_041729.1	141193247	141224063	-	chr2	171719663	1.2699990092400641	0.820488819672816	62.909717477505545	54.51868333878373	45.99494418987019	52.946986161104235
SPCS2	NC_041729.1	141301003	141316710	-	chr2	171719663	63.941689247825835	114.99798562045837	34.13941190003119	36.65121568993864	92.62674145313859	89.70108181774559
RNF169	NC_041729.1	141399897	141482894	-	chr2	171719663	14.604988606260736	12.48006678344441	12.25777103829013	9.277338971515718	12.595538562764453	9.188523914160337
POLD3	NC_041729.1	141725871	141786369	-	chr2	171719663	78.68472122465614	40.117584919791895	30.897687327921403	25.083175737801756	22.785187737135693	20.48588938239026
LIPT2	NC_041729.1	141812888	141819168	+	chr2	171719663	32.716278824988606	32.21498207768004	48.42326079588994	74.21871177212574	52.221952018652615	61.60829968674717
PGM2L1	NC_041729.1	141878212	141964832	+	chr2	171719663	21.810852549992404	23.707808526335576	7.597791965882313	12.827925491478524	5.094824587185621	3.8411042591981737
MRPS35	NC_041729.1	141970770	141997878	+	chr2	171719663	43.92540051523787	47.631535163111366	72.22967562232118	127.36297452253677	97.29699732472541	67.33229819065033
CCDC91	NC_041729.1	142481172	142978024	+	chr2	171719663	14.99151004385554	11.789128830035724	2.532597321960771	8.475593628298311	25.827930198927106	13.858101641028705
ERGIC2	NC_041729.1	143671430	143726372	-	chr2	171719663	50.46865628023559	49.40206366872113	20.66599414719989	34.13144461125536	88.09800848675137	75.54171709756407
LOC114805825	NC_041729.1	143734619	143737465	+	chr2	171719663	5.825430238035946	5.441136383093411	4.76128296528625	4.352331863180214	13.940006162160659	10.24294469119513
TMTC1	NC_041729.1	143743278	144104600	-	chr2	171719663	15.019118717969453	16.927979858512835	13.878633324345024	12.026180148261117	6.651576544381228	11.071418158865324
IPO8	NC_041729.1	144214362	144327145	-	chr2	171719663	80.20319830092144	67.6687358119633	30.087256184893956	23.594220100398	45.35809111647199	57.541248118184406
CAPRIN2	NC_041729.1	144345414	144417950	-	chr2	171719663	11.45759975727449	1.8137121276978037	4.356067393772526	2.8633762257764563	2.7596966513922117	2.786683482163381
