Geneid	species	chr	gstart	gend	gstrand	Length	ghf1	ghf2	ghf3	ghm1	ghm2	ghm3	glf2	glf3	glm2	glm5
CHST11	gga	chr1	54383572	54542973	-	5613	1.5390828678272368	1.130929547012301	1.0120492578999885	0.9156830399744942	0.9438811086397113	1.4644831887386576	0.6053617199123834	0.5333023917528185	0.06453515154746678	0.16315845958963793
CHST12	gga	chr14	3534775	3541865	+	3364	19.689646343582925	20.545220104056803	16.481945057228383	18.02449773423478	17.032763642271153	21.28077133635862	5.629863995185166	4.599733128868059	6.130839397009344	5.493001472851144
CHST13	gga	chr12	10859226	10883423	+	4433	4.086530373196457	3.487032769954595	8.626515103052283	3.2771814062245057	7.250723061823237	4.9426307619929695	42.55692890984055	51.19702960827057	67.69737397329266	53.135271673025414
CHST14	gga	chr5	1095071	NA	+	2526	21.38794468049574	20.026877395009496	23.325325753504497	20.289608412066425	23.253798221941977	12.76846280181517	21.91409426082828	21.93206086083466	18.715193948765364	25.072016623607695
CHST15	gga	chr6	32816682	32859776	-	2734	23.086243017408552	17.199553527478745	12.38555520382367	43.90459207456654	17.976644750910864	30.79991206315989	32.326315843321275	14.332501778356995	20.780318798284302	20.340421295508193
CHST2	gga	chr9	10813947	NA	+	13134	52.647248444297205	55.93389051265005	49.494027993489915	49.880628756505345	30.16129178971441	65.48985759640685	35.77687764682186	35.46460905156243	35.81700910884406	28.063255049417723
CHST3	gga	chr6	12683464	12691299	+	5876	9.02220991484932	6.597089024238422	8.144586885004669	6.409781279821459	7.851374676412144	9.381845427857025	3.8137788354480153	1.9998839690730692	2.5168709103512046	1.849129208682563
CHST4	gga	chr11	19846519	19862481	+	11939	0.05307182302852541	0.28273238675307527	0.09638564360952272	0.24096922104591953	0.21451843378175256	0.22882549824041526	28.996826383803164	65.52953138662757	44.65832487084701	27.84571043663154
CHST6	gga	chr11	19917046	19926535	+	4010	20.857226450210486	16.539844625054904	18.361465107614077	18.458242332117436	16.946956268758452	23.019845122985775	66.10549981443226	44.59741251032944	75.50612731053613	31.815899619979394
CHST8	gga	chr11	10491016	10661041	+	1765	0.5307182302852541	0.32985445121192114	1.1084349015095112	1.5903968589030688	0.4290368675635051	1.098362391553993	0.12107234398247668	0	0	0
CHST9	gga	chr2	104463811	104550731	-	3567	0.10614364605705082	0.1884882578353835	0.4819282180476136	0.28916306525510344	0.12871106026905155	0.13729529894424913	0.8475064078773368	0.6666279896910231	1.0970975763069353	1.1421092171274654
CHSY1	gga	chr10	17983037	18051978	-	11061	33.16988939282838	26.38835609695369	34.02413219416152	29.687408032857284	40.41527292448218	32.813576447675544	21.974630432819517	18.532258113410442	18.39251819102803	17.56672748248435
CHSY3	gga	chrZ	45220163	45370907	-	6780	1.698298336912813	1.3194178048476846	1.204820545119034	1.97594761257654	1.5445327232286186	2.2882549824041525	0.7264340638948601	0.3999767938146138	0.7744218185696014	0.4350892255723678
CHTF18	gga	chr14	6377467	6388772	-	3052	19.158928113297673	19.791267072715268	18.650622038442645	10.313482660765356	10.253981134767773	14.324476189849994	23.73017942056543	30.731550324756164	16.327393341509094	13.433379839546856
CHTF8	gga	chr11	18913131	18914835	-	1122	0.8491491684564065	0.6597089024238423	2.2168698030190224	0.4337445978826552	0.38613318080715464	0.4576509964808305	0.6053617199123834	3.1998143505169105	1.0325624247594685	1.1964953703240113
CHTOP	gga	chr25	3329538	3335937	+	1955	77.21950250650447	89.29631214951293	70.4579054785611	78.50777221676059	89.58289794725987	88.23511212150412	72.58287021749477	74.12903245364177	86.92884913443775	75.59675294319891
CHUK	gga	chr6	9980703	10003570	+	2762	40.65301643985046	41.93863736837283	46.07233764535186	39.37437071890325	42.56045726229971	48.64830092591228	51.51628236454383	45.33070329898957	40.979821232641406	41.387862582571486
CHURC1	gga	chr5	572365	574076	-	477	43.57196670641936	48.865580843823174	41.7831765047281	41.44670601989816	45.43500427497519	63.293132813298854	58.47794214353624	46.3306452835261	81.57243155599801	50.687894779180844
CIAO1	gga	chr22	3665306	3667788	-	1294	10.295933667533928	13.241300112935692	10.602420797047499	9.01224886711739	9.824944267204268	10.617503118355268	14.165464245949773	13.732536587635076	15.940182432224294	18.2193613208429
CIAPIN1	gga	chr11	575379	581357	+	2043	117.1825852469841	134.3450057721696	102.8916745531655	144.58153262755172	108.20309799951599	126.0828495304688	94.07321127438438	84.061789500038	111.5167418740226	97.1336696090311
CIART	gga	chr25	3741995	3744425	-	1757	3.3435248507971007	2.8273238675307524	2.0722913376047383	2.21691683362246	1.6303400967413195	1.5102482883867405	1.6344766437634353	1.1332675824747391	1.484308485591736	1.5228122895032872
CIB1	gga	chr10	20483878	20486357	-	1310	39.37929268716585	48.95982497274087	45.638602249109006	35.66344471479609	29.002892247292948	42.10389167623641	61.08099753915948	67.86272935054615	47.30426608429315	54.65808396252871
CIB2	gga	chr10	4240473	4273371	+	3306	1.9636574520554402	0.8481971602592258	3.0361477736999656	1.97594761257654	2.6600285788937317	2.928966377477315	1.1501872678335285	1.066604783505637	1.0970975763069353	1.0333369107343735
CIB3	gga	chr28	4519264	4525967	+	4232	0.6368618763423048	0.32985445121192114	0.38554257443809087	0.4337445978826552	0.38613318080715464	0.4576509964808305	0.48428937592990673	0.86661638659833	0.5162812123797342	0.32631691917927586
CIC	gga	chrCHRUN_20	10575	16298	-	1059	40.865303731964566	43.964886140103204	36.433773284399585	31.325998735969538	32.778416681851795	47.09228753787746	30.32862216761041	25.66517760310439	37.3013175944358	17.621113635680896
CIDEA	gga	chr2	97262529	97270710	-	674	0.1592154690855762	0.32985445121192114	0.14457846541428407	0.19277537683673562	0.38613318080715464	0.04576509964808305	23.124817700653047	36.26456263919165	9.938413338309884	34.752751892592876
CIDEC	gga	chr11	18370500	18372348	-	881	1.6452265138842876	1.6963943205184515	1.7831344067761703	1.1566522610204137	2.1880880245738763	2.3340200820522354	19.31103886520503	40.93095856702882	36.78503638205606	30.78256270924502
CIITA	gga	chr14	9466518	9505133	-	10927	1.2737237526846097	1.0838074825534552	1.5903631195571248	3.95189522515308	1.4587253497159174	5.766402555658464	1.6950128157546736	2.1998723659803763	2.00058969797147	1.4140399831101953
CILP	gga	chr10	18232791	18243212	-	4226	25.845977814891874	10.178365923110709	11.421698767728442	12.09665489650516	10.81172906260033	10.022556822930188	2.360910707658295	1.9998839690730692	1.161632727854402	1.3596538299136494
CILP2	gga	chr28	3539020	3548132	-	6547	5.466397771938117	5.796013928438043	3.4216903481380565	2.6988552757142985	5.01973135049301	4.8968656623448865	0.3026808599561917	0.1999883969073069	0.3226757577373339	0.10877230639309195
CINP	gga	chr5	49783145	49790227	-	1480	7.3239115779365065	17.340919720855283	19.85544258356168	15.80758090061232	6.178130892914474	9.47337562715319	3.5110979754918237	5.666337912373696	5.679093336177076	5.7649322388338735
CIPC	gga	chr5	39277044	39290722	+	6290	29.667149072945705	23.372543971587554	30.409670558804418	35.71163855900527	31.405498705648576	34.735710632895035	22.458919808749425	27.531735974239254	16.456463644604028	22.84218434254931
CIR1	gga	chr7	16914162	16935076	+	2287	41.979812015563596	46.368111427504346	50.216920320561336	60.676049859362536	49.72537295061024	47.73299893295062	32.14470732734756	42.99750533507099	35.429798199559265	35.187841118165245
CIRBP	gga	chr28	3175015	3182014	+	5025	601.0914676210788	646.6089685042831	940.6274959853322	719.2931248220698	479.8777363697805	918.6428452359711	491.37210805288163	583.166165381707	443.0983505249069	348.1257666110908
CISD1	gga	chr6	5951613	5961087	+	2997	224.01616500340575	247.29659428002316	220.0966171823451	229.78824918938886	214.94747064931607	174.73115045638107	415.15706751591256	534.1690081394167	366.0433795772316	478.21744505722876
CISD2	gga	chr4	60944999	60951398	+	746	16.452265138842876	19.602778814879883	14.939774759476022	17.446171603724572	16.260497280656846	15.788959378588652	14.407608933914725	16.53237414433737	15.746576977581894	16.75093518453616
CISD3	gga	chr27	6813815	6814473	+	569	2.600519328397745	5.701769799520351	5.156631933109465	3.2771814062245057	4.848116603467608	4.256154267271723	5.690400167176404	4.06643073711524	6.453515154746678	4.45966456211677
CISH	gga	chr12	2264031	2268470	-	1262	38.052497111452716	44.76596123590358	28.192800755785395	40.24185991466856	58.0915918680986	20.13664384515654	14.347072761923487	12.73259460309854	22.522767890065907	55.69142087326308
CIT	gga	chr15	9851152	9922658	+	8477	1.698298336912813	0.9895633536357634	7.710851488761818	1.4458153262755171	1.2442069159341649	1.5102482883867405	1.5739404717721968	11.26601302577829	0.6453515154746678	0.5982476851620057
CITED2	gga	chr3	54059667	54061125	+	902	26.80127062940533	18.377605138949892	4.867475002280897	6.891719721913298	10.72592168908763	8.55807363419153	1.5739404717721968	0.5333023917528185	0.8389569701170682	1.0333369107343735
CITED4	gga	chr23	1506537	1508753	+	1947	27.438132505747635	21.629027586610256	25.20484580389019	21.157097607831734	24.583812511388846	21.235006236710536	223.257402303687	225.78690010834953	252.20337224750017	226.46394191041745
CIZ1	gga	chr17	5453460	5472692	+	3029	35.9296241903117	45.23718188049204	44.43378170398997	31.71154948964301	38.48460702044641	38.671509202630176	26.696451848136107	38.39777220620293	34.13909516860993	30.29308733047611
CKAP2	gga	chr1	171725372	171734808	-	2749	4.033458550167931	2.4032252874011397	12.867483421871283	1.8313660799489884	2.6171248921373813	2.8374361781811492	2.6030553956232487	19.132223304132363	2.1941951526138705	2.501763047041115
CKAP2L	gga	chr22	5164189	5171047	-	2961	20.32650821992523	19.791267072715268	22.650626248237838	18.12088542265315	16.51791940119495	20.182408944804624	18.826749489275123	24.198596025784138	18.77972910031283	23.059728955335494
CKAP4	gga	chr1	53900487	53910370	+	6497	89.00144721883711	75.67803552090648	103.03625301857979	75.51975387579118	103.99853669739365	91.20984359862952	55.14845268401813	45.93066848971149	35.10712244182193	46.55454713624335
CKAP5	gga	chr5	23626003	23672769	+	8442	52.80646391338278	49.242557359493944	51.08439111304704	53.44697322798495	62.55357529075905	40.63940848749775	30.812911543540316	42.46420294331817	24.781498194227243	37.200128786437446
CKB	gga	chr5	50513988	50521688	-	1619	2041.2484573231443	2298.001717464537	4337.209383963108	1626.5422420599568	2554.0993762923026	1777.9741213280265	18.34246011334522	19.332211701039668	18.6506587972179	24.528155091642233
CKLF	gga	chr11	11440151	11442789	-	780	8.173060746392913	4.523718188049204	7.518080201542772	6.120618214566356	5.491671904812866	8.878429331728112	18.9478218332576	18.665583711348646	17.553561220910964	18.600064393218723
CKMT2	gga	chrZ	63955271	63976950	-	1508	262.2809494069726	232.17041158873363	428.09683609169514	379.3337477704865	290.9298998948128	361.08663622337525	0	0	0	0.054386153196545974
CKS1B	gga	chr25	3020455	3021613	+	571	5.254110479824015	4.335229930213821	11.662662876752249	2.024141456785724	3.260680193482639	4.576509964808305	8.898817282712036	30.664887525787062	11.293651520806687	4.894753787689138
CKS2	gga	chrZ	43564250	43567094	+	521	0.4776464072567287	0.09424412891769175	0.8674707924857045	0.19277537683673562	0.5148442410762062	0.3661207971846644	0.18160851597371502	1.3332559793820462	0.3226757577373339	0.16315845958963793
CL2	gga	chr4	49624941	49625982	-	615	0.42457458422820327	2.591713545236523	0.28915693082856814	0.048193844209183906	1.8877622172794226	0.04576509964808305	1100.1843897687656	1923.3550758565398	1958.8999900718065	1319.3536903950087
CLAPS2	gga	chr32	671017	673845	+	765	14.117104925587759	16.492722560596057	12.819290600066521	11.566522610204137	10.554306942062226	15.377073481755904	31.236664747478983	31.064864319601675	26.782087892198714	30.184315024083016
CLASP1	gga	chr7	26079500	26234709	-	9399	326.39171162543124	374.66753451228357	250.1689379885162	449.8895356927318	394.3706886643739	392.38996438266406	35.77687764682186	31.331515515478085	24.910568497322178	34.58959343300324
CLASP2	gga	chr2	44612219	44749602	-	10692	83.26969033175637	77.75140635709569	85.73502999067045	81.83314746719427	83.36186336758905	92.30820599018351	72.28018935753857	71.46252049487768	57.952566089625165	64.88268076347934
CLC2DL2	gga	chr1	39074	40999	-	1260	50.68359099224177	41.655904981619756	28.433764864809202	21.92819911517868	25.1415604392214	22.013012930727946	26.75698802012735	27.665061572177457	35.23619274491686	28.11764120261427
CLC2DL3	gga	chr1	301435	303113	+	1180	40.38765732470784	22.335858553492944	20.867491841461668	18.843793085790907	27.329648463795277	40.59364338784967	19.79532824113494	13.999187783511484	24.394287284942443	15.880756733391424
CLC2DL4	gga	chr1	45693	58630	+	4927	42.245171130706225	42.8339565930909	40.04823491975669	32.72362021803587	26.900611596231773	44.66673725652905	48.48947376498191	22.065386458772863	38.785626080027534	24.364996632052595
CLC2DL5	gga	chr1	21888	35006	+	8564	128.48688355206002	81.42692738488567	59.22897799805171	92.33940550479636	36.082000562090784	132.44419838155235	74.88324475316183	37.26450462372819	33.751884259325124	41.115931816588756
CLC2IL1	gga	chr16	1988531	1997606	-	4154	0.5307182302852541	0	0.14457846541428407	0.09638768841836781	0.21451843378175256	0.22882549824041526	0.3026808599561917	0.3999767938146138	2.323265455708804	0.5438615319654597
CLCC1	gga	chr8	1722820	1738835	-	4143	37.20334794299631	29.59265648015521	31.759069569337736	48.38661958602064	33.293260922928	27.18446919096133	38.98529476235749	46.53063368043341	38.4629503222902	67.33005765732392
CLCN1	gga	chr1	78261760	78334112	-	18258	0.26535911514262706	0.32985445121192114	0.3373497526333295	0.6265199747193908	0.12871106026905155	0.13729529894424913	0.4237532039386684	0.46663959278371614	0.8389569701170682	0.32631691917927586
CLCN2	gga	chr9	16077212	16088033	-	3533	6.899336993708303	8.481971602592258	4.5301252496475675	4.385639823035736	5.663286651838268	9.702201125393607	4.661285243325352	10.866036231963676	10.583764853784551	6.091249158013149
CLCN3	gga	chr4	25333844	25394449	-	6223	39.060861748994704	34.35198499049864	40.72293442502335	40.62741066834203	38.65622176747181	30.204965767734812	44.37301406957771	54.396843958787485	38.2693448676478	54.16860858375979
CLCN4	gga	chr1	126195715	126233549	-	6561	26.960486098490907	42.50410214187898	24.963881694866384	48.04926267655635	60.32258357942882	35.651012625856694	1.8160851597371503	3.399802747424218	0.9034921216645349	1.1964953703240113
CLCN5	gga	chr4	9540599	9582505	+	5212	15.921546908557623	11.592027856876086	15.277124512109351	19.229343839464377	12.871106026905155	15.422838581403987	36.86652874266415	26.731782386610025	33.81641941087259	35.894861109720345
CLCN6	gga	chr21	5586241	5605153	-	6337	21.334872857467214	22.241614424575253	20.28917797980453	27.807848108699115	28.101914825409587	20.91465053917395	27.30181356804849	23.131991242278502	20.134967282809637	22.896570495745856
CLCN7	gga	chr14	12684835	12701543	-	3718	23.192386663465605	23.702398422799476	25.54219555652352	21.542648361505204	22.395724486814967	24.072442414891682	17.071200501529212	21.198770072174533	19.4250806157875	17.621113635680896
CLCNKB	gga	chr21	4317287	4323141	+	3649	0.8491491684564065	0.6597089024238423	2.698798021066636	0.8674891957653104	1.7161474702540205	2.150959683459903	1.2107234398247668	0.33331399484551155	1.5488436371392027	0.2175446127861839
CLDN1	gga	chr9	14097863	14108344	+	2565	1.698298336912813	2.4974694163188316	2.987954951895204	0.8674891957653104	3.518102314020742	3.2950871746619796	401.052139441954	741.0903361395103	405.3452868696388	691.8462548132613
CLDN10	gga	chr1	147451550	147510840	-	1206	0	0.09424412891769175	0.09638564360952272	0	0.04290368675635051	0.04576509964808305	0.8475064078773368	1.5999071752584553	2.00058969797147	0.5438615319654597
CLDN11	gga	chr9	19935347	19943732	-	1631	0.7430055223993557	1.507906062683068	0.4819282180476136	1.1566522610204137	1.6732437834976701	1.0525972919059101	0.8475064078773368	0.5333023917528185	0.580816363927201	0.27193076598272986
CLDN12	gga	chr2	21718847	21739244	+	6586	47.87078437172992	45.849768718457035	55.56632354088985	41.83225677357163	57.276421819727936	31.34909325893689	56.35917612384289	79.26206797426265	55.5647654823689	62.00021464406241
CLDN15	gga	chr9	2841999	2861738	+	5002	0.3184309381711524	1.130929547012301	0.14457846541428407	0.09638768841836781	0.7722663616143093	0.22882549824041526	282.7039231990831	375.6448721908915	317.57748076508403	374.82936783059483
